WORK_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
01089,CERT-WITHD,2017Q3,01089,CERT-WITHD,2017Q3,64.0,289191.0,48198.0,5,5415
01089,CERT-WITHD,2017Q4,01089,CERT-WITHD,2017Q4,3.0,239236.0,79745.0,6,5415
01089,CERT-WITHD,2018Q1,01089,CERT-WITHD,2018Q1,2.0,52897.0,26448.0,5,6113
01089,CERTIFIED,2015Q1,01089,CERTIFIED,2015Q1,20.0,1616708.0,80835.0,5,5415
01089,CERTIFIED,2015Q2,01089,CERTIFIED,2015Q2,100.0,3446385.0,76586.0,6,5415
01089,CERTIFIED,2015Q3,01089,CERTIFIED,2015Q3,36.0,3509084.0,109658.0,5,6113
01089,CERTIFIED,2015Q4,01089,CERTIFIED,2015Q4,62.0,3217966.0,89387.0,6,5415
01089,CERTIFIED,2016Q1,01089,CERTIFIED,2016Q1,21.0,1371310.0,65300.0,6,5415
01089,CERTIFIED,2016Q2,01089,CERTIFIED,2016Q2,221.0,7272075.0,39308.0,5,5415
01089,CERTIFIED,2016Q3,01089,CERTIFIED,2016Q3,41.0,2216241.0,54054.0,5,5415
01089,CERTIFIED,2016Q4,01089,CERTIFIED,2016Q4,28.0,1800674.0,66691.0,5,5415
01089,CERTIFIED,2017Q1,01089,CERTIFIED,2017Q1,9.0,486422.0,54046.0,6,5415
01089,CERTIFIED,2017Q2,01089,CERTIFIED,2017Q2,79.0,2472195.0,48474.0,5,5415
01089,CERTIFIED,2017Q3,01089,CERTIFIED,2017Q3,65.0,1760305.0,62868.0,6,6113
01089,CERTIFIED,2017Q4,01089,CERTIFIED,2017Q4,36.0,1843870.0,70918.0,5,3342
01089,CERTIFIED,2018Q1,01089,CERTIFIED,2018Q1,27.0,672727.0,39572.0,5,5416
01089,DENIED,2015Q2,01089,DENIED,2015Q2,1.0,63648.0,63648.0,11,3342
01089,DENIED,2015Q3,01089,DENIED,2015Q3,2.0,207028.0,103514.0,6,6113
01089,DENIED,2015Q4,01089,DENIED,2015Q4,3.0,147276.0,49092.0,5,5415
01089,DENIED,2016Q1,01089,DENIED,2016Q1,1.0,110899.0,110899.0,6,5415
01089,DENIED,2016Q2,01089,DENIED,2016Q2,3.0,89416.0,29805.0,3,6113
01089,DENIED,2017Q2,01089,DENIED,2017Q2,2.0,53740.0,26870.0,4,6113
01089,DENIED,2018Q1,01089,DENIED,2018Q1,2.0,62877.0,31438.0,3,3121
01089,WITHDRAWN,2015Q1,01089,WITHDRAWN,2015Q1,3.0,181155.0,60385.0,299,4238
01089,WITHDRAWN,2015Q2,01089,WITHDRAWN,2015Q2,1.0,104374.0,104374.0,4,5415
01089,WITHDRAWN,2015Q3,01089,WITHDRAWN,2015Q3,1.0,103500.0,103500.0,0,5412
01089,WITHDRAWN,2015Q4,01089,WITHDRAWN,2015Q4,2.0,261589.0,130794.0,2,6221
01089,WITHDRAWN,2016Q1,01089,WITHDRAWN,2016Q1,2.0,96256.0,48128.0,3,3254
01089,WITHDRAWN,2016Q2,01089,WITHDRAWN,2016Q2,8.0,188135.0,31355.0,320,6113
01089,WITHDRAWN,2016Q3,01089,WITHDRAWN,2016Q3,1.0,45812.0,45812.0,1,5415
01089,WITHDRAWN,2016Q4,01089,WITHDRAWN,2016Q4,6.0,375385.0,62564.0,179,5413
01089,WITHDRAWN,2017Q3,01089,WITHDRAWN,2017Q3,1.0,57660.0,57660.0,6,5415
01089,WITHDRAWN,2017Q4,01089,WITHDRAWN,2017Q4,10.0,205000.0,102500.0,0,6221
01091,CERTIFIED,2015Q1,01091,CERTIFIED,2015Q1,1.0,41953.0,41953.0,7,6221
01091,CERTIFIED,2015Q4,01091,CERTIFIED,2015Q4,2.0,83907.0,41953.0,5,6221
01091,CERTIFIED,2016Q2,01091,CERTIFIED,2016Q2,1.0,85000.0,85000.0,6,3273
01091,CERTIFIED,2017Q2,01091,CERTIFIED,2017Q2,1.0,65728.0,65728.0,7,5613
01091,CERTIFIED,2017Q3,01091,CERTIFIED,2017Q3,1.0,45000.0,45000.0,6,6216
01091,CERTIFIED,2017Q4,01091,CERTIFIED,2017Q4,1.0,44449.0,44449.0,6,5613
01091,CERTIFIED,2018Q1,01091,CERTIFIED,2018Q1,1.0,20976.0,20976.0,7,6221
01093,CERTIFIED,2015Q2,01093,CERTIFIED,2015Q2,1.0,55951.0,55951.0,7,4238
01093,CERTIFIED,2015Q4,01093,CERTIFIED,2015Q4,1.0,65187.0,65187.0,6,6213
01093,CERTIFIED,2016Q3,01093,CERTIFIED,2016Q3,3.0,97780.0,32593.0,4,6213
01093,CERTIFIED,2017Q2,01093,CERTIFIED,2017Q2,4.0,551093.0,137773.0,5,6211
01093,CERTIFIED,2017Q3,01093,CERTIFIED,2017Q3,2.0,160000.0,160000.0,6,6211
01093,DENIED,2017Q2,01093,DENIED,2017Q2,1.0,183102.0,183102.0,1,6211
01093,WITHDRAWN,2017Q2,01093,WITHDRAWN,2017Q2,1.0,42500.0,42500.0,0,4885
01095,CERT-WITHD,2016Q1,01095,CERT-WITHD,2016Q1,1.0,42568.0,42568.0,6,3365
01095,CERTIFIED,2015Q1,01095,CERTIFIED,2015Q1,1.0,85137.0,85137.0,6,3365
01095,CERTIFIED,2015Q2,01095,CERTIFIED,2015Q2,4.0,421224.0,105306.0,6,5613
01095,CERTIFIED,2015Q3,01095,CERTIFIED,2015Q3,2.0,97955.0,48977.0,5,5415
01095,CERTIFIED,2015Q4,01095,CERTIFIED,2015Q4,23.0,382450.0,76490.0,6,5415
01095,CERTIFIED,2016Q1,01095,CERTIFIED,2016Q1,1.0,65000.0,65000.0,7,5415
01095,CERTIFIED,2016Q2,01095,CERTIFIED,2016Q2,1.0,65000.0,65000.0,6,5415
01095,CERTIFIED,2017Q2,01095,CERTIFIED,2017Q2,3.0,103750.0,51875.0,6,5415
01095,CERTIFIED,2017Q3,01095,CERTIFIED,2017Q3,9.0,38754.0,38754.0,7,5415
01095,DENIED,2015Q3,01095,DENIED,2015Q3,1.0,90000.0,90000.0,3,5415
01095,WITHDRAWN,2015Q1,01095,WITHDRAWN,2015Q1,1.0,60320.0,60320.0,0,5613
01097,CERT-WITHD,2015Q1,01097,CERT-WITHD,2015Q1,1.0,61425.0,61425.0,199,5415
01097,CERT-WITHD,2015Q3,01097,CERT-WITHD,2015Q3,1.0,65250.0,65250.0,12,3364
01097,CERT-WITHD,2015Q4,01097,CERT-WITHD,2015Q4,2.0,317300.0,158650.0,243,6211
01097,CERT-WITHD,2016Q2,01097,CERT-WITHD,2016Q2,2.0,73482.0,36741.0,6,6113
01097,CERT-WITHD,2016Q3,01097,CERT-WITHD,2016Q3,1.0,47965.0,47965.0,6,5172
01097,CERT-WITHD,2016Q4,01097,CERT-WITHD,2016Q4,3.0,149105.0,49701.0,5,6211
01097,CERT-WITHD,2017Q1,01097,CERT-WITHD,2017Q1,2.0,229414.0,114707.0,6,6211
01097,CERT-WITHD,2017Q2,01097,CERT-WITHD,2017Q2,1.0,20500.0,20500.0,6,5415
01097,CERT-WITHD,2017Q3,01097,CERT-WITHD,2017Q3,1.0,23701.0,23701.0,6,6113
01097,CERTIFIED,2015Q1,01097,CERTIFIED,2015Q1,3.0,269200.0,89733.0,6,5613
01097,CERTIFIED,2015Q2,01097,CERTIFIED,2015Q2,33.0,2424312.0,75759.0,6,5415
01097,CERTIFIED,2015Q3,01097,CERTIFIED,2015Q3,20.0,2103004.0,105150.0,5,6113
01097,CERTIFIED,2015Q4,01097,CERTIFIED,2015Q4,13.0,1293655.0,107804.0,5,6113
01097,CERTIFIED,2016Q1,01097,CERTIFIED,2016Q1,57.0,403640.0,50455.0,5,5415
01097,CERTIFIED,2016Q2,01097,CERTIFIED,2016Q2,32.0,1525406.0,49206.0,5,3261
01097,CERTIFIED,2016Q3,01097,CERTIFIED,2016Q3,18.0,866622.0,48145.0,5,7225
01097,CERTIFIED,2016Q4,01097,CERTIFIED,2016Q4,26.0,831459.0,63958.0,5,6211
01097,CERTIFIED,2017Q1,01097,CERTIFIED,2017Q1,33.0,682296.0,75810.0,6,5415
01097,CERTIFIED,2017Q2,01097,CERTIFIED,2017Q2,106.0,2400835.0,63179.0,5,3331
01097,CERTIFIED,2017Q3,01097,CERTIFIED,2017Q3,25.0,1158732.0,77248.0,5,6211
01097,CERTIFIED,2017Q4,01097,CERTIFIED,2017Q4,5.0,364543.0,72908.0,5,5413
01097,CERTIFIED,2018Q1,01097,CERTIFIED,2018Q1,8.0,650636.0,81329.0,6,3331
01097,DENIED,2015Q2,01097,DENIED,2015Q2,1.0,62000.0,62000.0,8,6222
01097,DENIED,2015Q3,01097,DENIED,2015Q3,2.0,428000.0,214000.0,3,6222
01097,DENIED,2016Q2,01097,DENIED,2016Q2,7.0,247202.0,35314.0,3,3364
01097,DENIED,2016Q4,01097,DENIED,2016Q4,1.0,86088.0,86088.0,2,5415
01097,DENIED,2017Q1,01097,DENIED,2017Q1,2.0,194500.0,97250.0,6,6211
01097,DENIED,2017Q3,01097,DENIED,2017Q3,1.0,45000.0,45000.0,6,6211
01097,WITHDRAWN,2015Q2,01097,WITHDRAWN,2015Q2,3.0,102856.0,51428.0,0,6211
01097,WITHDRAWN,2015Q4,01097,WITHDRAWN,2015Q4,2.0,63606.0,63606.0,0,5413
01097,WITHDRAWN,2016Q2,01097,WITHDRAWN,2016Q2,2.0,61625.0,30812.0,380,6242
01097,WITHDRAWN,2016Q4,01097,WITHDRAWN,2016Q4,2.0,225000.0,112500.0,0,6211
01097,WITHDRAWN,2017Q2,01097,WITHDRAWN,2017Q2,3.0,169754.0,56584.0,0,6113
01099,CERTIFIED,2015Q2,01099,CERTIFIED,2015Q2,1.0,60000.0,60000.0,6,4231
01099,CERTIFIED,2015Q3,01099,CERTIFIED,2015Q3,1.0,170000.0,170000.0,6,6214
01099,CERTIFIED,2015Q4,01099,CERTIFIED,2015Q4,2.0,83907.0,41953.0,7,6221
01099,CERTIFIED,2016Q3,01099,CERTIFIED,2016Q3,2.0,192500.0,96250.0,5,6214
01099,CERTIFIED,2017Q2,01099,CERTIFIED,2017Q2,2.0,50000.0,25000.0,6,5413
01099,CERTIFIED,2018Q1,01099,CERTIFIED,2018Q1,1.0,33956.0,33956.0,7,6213
01101,CERT-WITHD,2015Q1,01101,CERT-WITHD,2015Q1,1.0,105000.0,105000.0,393,5191
01101,CERT-WITHD,2015Q2,01101,CERT-WITHD,2015Q2,1.0,75000.0,75000.0,321,5415
01101,CERT-WITHD,2015Q3,01101,CERT-WITHD,2015Q3,2.0,118000.0,59000.0,37,6113
01101,CERT-WITHD,2017Q1,01101,CERT-WITHD,2017Q1,3.0,110469.0,36823.0,4,5415
01101,CERT-WITHD,2017Q2,01101,CERT-WITHD,2017Q2,2.0,76500.0,38250.0,6,5415
01101,CERT-WITHD,2017Q3,01101,CERT-WITHD,2017Q3,1.0,22850.0,22850.0,6,5415
01101,CERT-WITHD,2017Q4,01101,CERT-WITHD,2017Q4,7.0,348000.0,49714.0,5,6113
01101,CERT-WITHD,2018Q1,01101,CERT-WITHD,2018Q1,4.0,234300.0,58575.0,4,5415
01101,CERTIFIED,2015Q1,01101,CERTIFIED,2015Q1,92.0,2461335.0,74585.0,6,5415
01101,CERTIFIED,2015Q2,01101,CERTIFIED,2015Q2,345.0,9031478.0,66899.0,6,5415
01101,CERTIFIED,2015Q3,01101,CERTIFIED,2015Q3,98.0,5002681.0,89333.0,5,5415
01101,CERTIFIED,2015Q4,01101,CERTIFIED,2015Q4,74.0,2392780.0,92030.0,5,5415
01101,CERTIFIED,2016Q1,01101,CERTIFIED,2016Q1,155.0,1730227.0,52431.0,5,5415
01101,CERTIFIED,2016Q2,01101,CERTIFIED,2016Q2,135.0,4810935.0,36172.0,5,5415
01101,CERTIFIED,2016Q3,01101,CERTIFIED,2016Q3,49.0,2967395.0,60559.0,5,6113
01101,CERTIFIED,2016Q4,01101,CERTIFIED,2016Q4,42.0,2319165.0,82827.0,5,5415
01101,CERTIFIED,2017Q1,01101,CERTIFIED,2017Q1,132.0,1580979.0,50999.0,5,5415
01101,CERTIFIED,2017Q2,01101,CERTIFIED,2017Q2,165.0,4517391.0,41443.0,5,5415
01101,CERTIFIED,2017Q3,01101,CERTIFIED,2017Q3,62.0,1977008.0,45976.0,5,5415
01101,CERTIFIED,2017Q4,01101,CERTIFIED,2017Q4,34.0,1375807.0,59817.0,5,5415
01101,CERTIFIED,2018Q1,01101,CERTIFIED,2018Q1,79.0,1137950.0,59892.0,6,5415
01101,DENIED,2015Q1,01101,DENIED,2015Q1,2.0,97499.0,48749.0,3,5415
01101,DENIED,2015Q2,01101,DENIED,2015Q2,3.0,150285.0,50095.0,9,4239
01101,DENIED,2015Q3,01101,DENIED,2015Q3,1.0,37440.0,37440.0,3,5415
01101,DENIED,2015Q4,01101,DENIED,2015Q4,1.0,97760.0,97760.0,4,5415
01101,DENIED,2016Q2,01101,DENIED,2016Q2,20.0,185296.0,30882.0,4,5415
01101,DENIED,2017Q2,01101,DENIED,2017Q2,2.0,53939.0,26969.0,6,6113
01101,DENIED,2017Q4,01101,DENIED,2017Q4,1.0,34000.0,34000.0,2,5413
01101,WITHDRAWN,2015Q2,01101,WITHDRAWN,2015Q2,6.0,137946.0,68973.0,3,5415
01101,WITHDRAWN,2015Q4,01101,WITHDRAWN,2015Q4,1.0,64000.0,64000.0,0,5415
01101,WITHDRAWN,2016Q1,01101,WITHDRAWN,2016Q1,3.0,135000.0,45000.0,1,5412
01101,WITHDRAWN,2016Q2,01101,WITHDRAWN,2016Q2,21.0,566752.0,26988.0,0,5415
01101,WITHDRAWN,2016Q3,01101,WITHDRAWN,2016Q3,1.0,32500.0,32500.0,4,5415
01101,WITHDRAWN,2016Q4,01101,WITHDRAWN,2016Q4,2.0,62737.0,31368.0,4,5613
01101,WITHDRAWN,2017Q2,01101,WITHDRAWN,2017Q2,8.0,298027.0,37253.0,1,6116
01101,WITHDRAWN,2017Q4,01101,WITHDRAWN,2017Q4,1.0,100000.0,100000.0,4,6211
01101,WITHDRAWN,2018Q1,01101,WITHDRAWN,2018Q1,1.0,29192.0,29192.0,0,5311
01103,CERT-WITHD,2015Q3,01103,CERT-WITHD,2015Q3,3.0,490000.0,163333.0,250,6221
01103,CERT-WITHD,2016Q2,01103,CERT-WITHD,2016Q2,1.0,41610.0,41610.0,6,3252
01103,CERT-WITHD,2016Q3,01103,CERT-WITHD,2016Q3,1.0,100000.0,100000.0,4,6221
01103,CERT-WITHD,2017Q1,01103,CERT-WITHD,2017Q1,2.0,62000.0,31000.0,6,5415
01103,CERT-WITHD,2017Q2,01103,CERT-WITHD,2017Q2,1.0,38000.0,38000.0,6,5415
01103,CERT-WITHD,2017Q4,01103,CERT-WITHD,2017Q4,1.0,41610.0,41610.0,6,3252
01103,CERTIFIED,2015Q2,01103,CERTIFIED,2015Q2,9.0,636910.0,70767.0,5,5415
01103,CERTIFIED,2015Q3,01103,CERTIFIED,2015Q3,5.0,787100.0,157420.0,5,6221
01103,CERTIFIED,2015Q4,01103,CERTIFIED,2015Q4,1.0,200000.0,200000.0,6,6221
01103,CERTIFIED,2016Q2,01103,CERTIFIED,2016Q2,6.0,299110.0,49851.0,6,3252
01103,CERTIFIED,2016Q3,01103,CERTIFIED,2016Q3,10.0,456833.0,57104.0,5,5415
01103,CERTIFIED,2016Q4,01103,CERTIFIED,2016Q4,2.0,61360.0,30680.0,5,5415
01103,CERTIFIED,2017Q1,01103,CERTIFIED,2017Q1,3.0,158552.0,52850.0,6,5415
01103,CERTIFIED,2017Q2,01103,CERTIFIED,2017Q2,8.0,296500.0,42357.0,6,3252
01103,CERTIFIED,2017Q3,01103,CERTIFIED,2017Q3,5.0,258400.0,51680.0,5,5415
01103,CERTIFIED,2018Q1,01103,CERTIFIED,2018Q1,1.0,104314.0,104314.0,4,6221
01103,WITHDRAWN,2017Q2,01103,WITHDRAWN,2017Q2,2.0,118000.0,59000.0,0,5415
01103,WITHDRAWN,2017Q3,01103,WITHDRAWN,2017Q3,1.0,32500.0,32500.0,3,5415
01105,CERTIFIED,2015Q2,01105,CERTIFIED,2015Q2,2.0,416000.0,208000.0,6,6211
01105,CERTIFIED,2016Q3,01105,CERTIFIED,2016Q3,1.0,25000.0,25000.0,6,6211
01105,CERTIFIED,2016Q4,01105,CERTIFIED,2016Q4,1.0,21080.0,21080.0,5,6113
01105,DENIED,2016Q3,01105,DENIED,2016Q3,1.0,25000.0,25000.0,5,6211
01109,CERTIFIED,2015Q2,01109,CERTIFIED,2015Q2,4.0,273035.0,68258.0,5,6113
01109,CERTIFIED,2015Q3,01109,CERTIFIED,2015Q3,2.0,111000.0,55500.0,5,6113
01109,CERTIFIED,2015Q4,01109,CERTIFIED,2015Q4,2.0,141000.0,70500.0,6,6113
01109,CERTIFIED,2016Q1,01109,CERTIFIED,2016Q1,1.0,20000.0,20000.0,6,6116
01109,CERTIFIED,2016Q2,01109,CERTIFIED,2016Q2,6.0,192742.0,38548.0,6,6113
01109,CERTIFIED,2016Q4,01109,CERTIFIED,2016Q4,2.0,71113.0,35556.0,6,6113
01109,CERTIFIED,2017Q1,01109,CERTIFIED,2017Q1,2.0,54000.0,27000.0,6,6113
01109,CERTIFIED,2017Q2,01109,CERTIFIED,2017Q2,7.0,165894.0,23699.0,5,6113
01109,CERTIFIED,2017Q4,01109,CERTIFIED,2017Q4,4.0,162752.0,40688.0,6,6113
01109,CERTIFIED,2018Q1,01109,CERTIFIED,2018Q1,2.0,48166.0,24083.0,6,6113
01109,DENIED,2015Q2,01109,DENIED,2015Q2,1.0,60320.0,60320.0,8,4245
01109,WITHDRAWN,2015Q3,01109,WITHDRAWN,2015Q3,1.0,49000.0,49000.0,574,6113
01109,WITHDRAWN,2016Q1,01109,WITHDRAWN,2016Q1,1.0,37500.0,37500.0,810,6113
01109,WITHDRAWN,2017Q2,01109,WITHDRAWN,2017Q2,1.0,42500.0,42500.0,2,5415
01111,CERTIFIED,2015Q4,01111,CERTIFIED,2015Q4,1.0,131685.0,131685.0,7,6211
01111,CERTIFIED,2016Q2,01111,CERTIFIED,2016Q2,1.0,160000.0,160000.0,6,6211
01111,CERTIFIED,2018Q1,01111,CERTIFIED,2018Q1,15.0,90480.0,30160.0,6,5613
01113,CERTIFIED,2015Q2,01113,CERTIFIED,2015Q2,7.0,377101.0,53871.0,5,5412
01113,CERTIFIED,2015Q3,01113,CERTIFIED,2015Q3,1.0,46000.0,46000.0,6,5619
01113,CERTIFIED,2015Q4,01113,CERTIFIED,2015Q4,1.0,54330.0,54330.0,6,5619
01113,CERTIFIED,2016Q2,01113,CERTIFIED,2016Q2,2.0,47300.0,23650.0,5,3363
01113,CERTIFIED,2016Q3,01113,CERTIFIED,2016Q3,1.0,23750.0,23750.0,6,5416
01113,CERTIFIED,2016Q4,01113,CERTIFIED,2016Q4,1.0,36000.0,36000.0,7,5412
01113,CERTIFIED,2017Q2,01113,CERTIFIED,2017Q2,7.0,222318.0,31759.0,6,5619
01113,CERTIFIED,2017Q3,01113,CERTIFIED,2017Q3,2.0,101698.0,50849.0,5,3363
01113,WITHDRAWN,2017Q2,01113,WITHDRAWN,2017Q2,2.0,37991.0,18995.0,0,5619
01115,CERTIFIED,2015Q1,01115,CERTIFIED,2015Q1,1.0,53000.0,53000.0,7,5413
01115,CERTIFIED,2015Q3,01115,CERTIFIED,2015Q3,4.0,470512.0,117628.0,6,3353
01115,CERTIFIED,2016Q2,01115,CERTIFIED,2016Q2,3.0,215636.0,71878.0,4,3351
01115,CERTIFIED,2016Q3,01115,CERTIFIED,2016Q3,2.0,129201.0,64600.0,5,3351
01115,CERTIFIED,2017Q1,01115,CERTIFIED,2017Q1,1.0,70000.0,70000.0,6,6211
01115,CERTIFIED,2017Q2,01115,CERTIFIED,2017Q2,1.0,93126.0,93126.0,4,3331
01115,CERTIFIED,2017Q3,01115,CERTIFIED,2017Q3,3.0,79500.0,26500.0,5,5412
01115,CERTIFIED,2017Q4,01115,CERTIFIED,2017Q4,1.0,18000.0,18000.0,4,4251
01115,WITHDRAWN,2015Q3,01115,WITHDRAWN,2015Q3,1.0,99758.0,99758.0,1,3353
01117,CERT-WITHD,2015Q1,01117,CERT-WITHD,2015Q1,1.0,55000.0,55000.0,583,2123
01117,CERT-WITHD,2015Q4,01117,CERT-WITHD,2015Q4,2.0,182017.0,91008.0,99,5179
01117,CERT-WITHD,2016Q1,01117,CERT-WITHD,2016Q1,1.0,34340.0,34340.0,6,3272
01117,CERT-WITHD,2016Q3,01117,CERT-WITHD,2016Q3,1.0,32550.0,32550.0,7,5415
01117,CERT-WITHD,2017Q2,01117,CERT-WITHD,2017Q2,1.0,37500.0,37500.0,6,5415
01117,CERT-WITHD,2017Q4,01117,CERT-WITHD,2017Q4,2.0,79302.0,39651.0,5,5415
01117,CERTIFIED,2015Q1,01117,CERTIFIED,2015Q1,24.0,842026.0,84202.0,5,5415
01117,CERTIFIED,2015Q2,01117,CERTIFIED,2015Q2,28.0,1784064.0,77568.0,5,5415
01117,CERTIFIED,2015Q3,01117,CERTIFIED,2015Q3,11.0,970907.0,88264.0,6,5415
01117,CERTIFIED,2015Q4,01117,CERTIFIED,2015Q4,71.0,1479913.0,87053.0,5,5415
01117,CERTIFIED,2016Q1,01117,CERTIFIED,2016Q1,39.0,988706.0,89882.0,5,5416
01117,CERTIFIED,2016Q2,01117,CERTIFIED,2016Q2,53.0,1687573.0,49634.0,5,5415
01117,CERTIFIED,2016Q3,01117,CERTIFIED,2016Q3,35.0,345804.0,38422.0,5,5415
01117,CERTIFIED,2016Q4,01117,CERTIFIED,2016Q4,4.0,166500.0,41625.0,5,5415
01117,CERTIFIED,2017Q1,01117,CERTIFIED,2017Q1,5.0,232524.0,46504.0,6,5415
01117,CERTIFIED,2017Q2,01117,CERTIFIED,2017Q2,43.0,1390967.0,53498.0,5,5415
01117,CERTIFIED,2017Q3,01117,CERTIFIED,2017Q3,11.0,870437.0,79130.0,5,5415
01117,CERTIFIED,2017Q4,01117,CERTIFIED,2017Q4,10.0,658810.0,65881.0,6,5415
01117,CERTIFIED,2018Q1,01117,CERTIFIED,2018Q1,3.0,202505.0,67501.0,6,7139
01117,DENIED,2015Q3,01117,DENIED,2015Q3,1.0,84000.0,84000.0,4,5415
01117,DENIED,2016Q2,01117,DENIED,2016Q2,5.0,167270.0,55756.0,3,5413
01117,DENIED,2017Q1,01117,DENIED,2017Q1,1.0,62500.0,62500.0,2,5111
01117,DENIED,2017Q2,01117,DENIED,2017Q2,1.0,59000.0,59000.0,2,5242
01117,DENIED,2017Q3,01117,DENIED,2017Q3,1.0,44000.0,44000.0,4,5415
01117,WITHDRAWN,2015Q1,01117,WITHDRAWN,2015Q1,2.0,128211.0,64105.0,0,4451
01117,WITHDRAWN,2015Q2,01117,WITHDRAWN,2015Q2,1.0,60000.0,60000.0,1,2123
01117,WITHDRAWN,2016Q1,01117,WITHDRAWN,2016Q1,2.0,78374.0,39187.0,0,5415
01117,WITHDRAWN,2016Q2,01117,WITHDRAWN,2016Q2,2.0,78000.0,39000.0,0,5613
01117,WITHDRAWN,2017Q3,01117,WITHDRAWN,2017Q3,1.0,81535.0,81535.0,3,5415
01119,CERT-WITHD,2016Q3,01119,CERT-WITHD,2016Q3,1.0,24748.0,24748.0,6,6113
01119,CERTIFIED,2015Q1,01119,CERTIFIED,2015Q1,2.0,94496.0,47248.0,5,8134
01119,CERTIFIED,2015Q2,01119,CERTIFIED,2015Q2,3.0,153349.0,51116.0,6,6213
01119,CERTIFIED,2015Q3,01119,CERTIFIED,2015Q3,3.0,148880.0,49626.0,6,6113
01119,CERTIFIED,2015Q4,01119,CERTIFIED,2015Q4,1.0,49496.0,49496.0,6,6113
